id_dep,Libellé département,id_circo,Libellé circonscription législative,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 17,"0,00%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 17,"0,00%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 17,"0,00%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 17,"0,00%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 17,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 17,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 18,18
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 18,18
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 18,LLR
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 18,LLR
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 18,LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 18,LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 18,LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 18,LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 18,5732
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 18,4952
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 18,"5,57%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 18,"6,22%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 18,"10,12%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 18,"11,46%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 18,6
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 18,6
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 19,19
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 19,19
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 19,LEXG
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 19,LEXG
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 19,LUTTE OUVRIERE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 19,LUTTE OUVRIERE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 19,LUTTE OUVRIERE - LE CAMP DES TRAVAILLEURS
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 19,LUTTE OUVRIERE - LE CAMP DES TRAVAILLEURS
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 19,342
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 19,268
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 19,"0,33%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 19,"0,34%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 19,"0,60%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 19,"0,62%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 19,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 19,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 20,20
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 20,20
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 20,LDVG
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 20,LDVG
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 20,CHANGER L'EUROPE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 20,CHANGER L'EUROPE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 20,CHANGER L'EUROPE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 20,CHANGER L'EUROPE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 20,3
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 20,5
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 20,"0,00%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 20,"0,01%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 20,"0,01%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 20,"0,01%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 20,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 20,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 21,21
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 21,21
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 21,LDIV
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 21,LDIV
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 21,NLP
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 21,NLP
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 21,NOUS LE PEUPLE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 21,NOUS LE PEUPLE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 21,43
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 21,29
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 21,"0,04%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 21,"0,04%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 21,"0,08%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 21,"0,07%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 21,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 21,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 22,22
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 22,22
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 22,LEXG
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 22,LEXG
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 22,URGENCE REVOLUTION !
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 22,URGENCE REVOLUTION !
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 22,"POUR UN MONDE SANS FRONTIERES NI PATRONS, URGENCE REVOLUTION !"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 22,"POUR UN MONDE SANS FRONTIERES NI PATRONS, URGENCE REVOLUTION !"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 22,97
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 22,61
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 22,"0,09%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 22,"0,08%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 22,"0,17%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 22,"0,14%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 22,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 22,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 23,23
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 23,23
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 23,LEXG
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 23,LEXG
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 23,PPL
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 23,PPL
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 23,"""POUR LE PAIN, LA PAIX, LA LIBERTÉ !"" PRÉSENTÉE PAR LE PARTI DES TRAVAILLEURS"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 23,"""POUR LE PAIN, LA PAIX, LA LIBERTÉ !"" PRÉSENTÉE PAR LE PARTI DES TRAVAILLEURS"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 23,10
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 23,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 23,"0,01%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 23,"0,00%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 23,"0,02%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 23,"0,00%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 23,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 23,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 24,24
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 24,24
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 24,LEXD
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 24,LEXD
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 24,L'EUROPE CA SUFFIT !
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 24,L'EUROPE CA SUFFIT !
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 24,L'EUROPE CA SUFFIT !
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 24,L'EUROPE CA SUFFIT !
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 24,502
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 24,407
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 24,"0,49%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 24,"0,51%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 24,"0,89%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 24,"0,94%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 24,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 24,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 25,25
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 25,25
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 25,LDIV
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 25,LDIV
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 25,PRENONS-NOUS EN MAIN
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 25,PRENONS-NOUS EN MAIN
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 25,NON ! PRENONS-NOUS EN MAINS
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 25,NON ! PRENONS-NOUS EN MAINS
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 25,1
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 25,2
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 25,"0,00%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 25,"0,00%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 25,"0,00%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 25,"0,00%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 25,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 25,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 26,26
